stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
3644,3644,"la VÉRENDRYE OUEST/du COTEAU",,  45.496159, -75.672861,,,0,2
3645,3645,"la VÉRENDRYE OUEST/MONTÉE PAIEMENT",,  45.494616, -75.675082,,,0,1
3646,3646,"la VÉRENDRYE OUEST/GÉNÉREUX",,  45.496091, -75.672134,,,0,1
3647,3647,"la VÉRENDRYE OUEST/MONTÉE PAIEMENT",,  45.493553, -75.678110,,,0,2
3648,3648,"MONTÉE PAIEMENT/la VÉRENDRYE OUEST",,  45.495129, -75.675728,,,0,1
3650,3650,"MONTÉE PAIEMENT/HARRIS",,  45.495960, -75.676096,,,0,2
3651,3651,"MONTÉE PAIEMENT/LAHAIE",,  45.500007, -75.676670,,,0,2
3652,3652,"GRÉBER/DUGAS",,  45.504534, -75.687464,,,0,2
3653,3653,"GRÉBER/DUGAS",,  45.504713, -75.687555,,,0,2
3656,3656,"NOBERT/de SAUTERNES",,  45.502526, -75.674458,,,0,1
3657,3657,"DAVIDSON/NOBERT",,  45.506025, -75.667151,,,0,2
3660,3660,"NOBERT/MONTÉE PAIEMENT",,  45.502216, -75.675742,,,0,2
3661,3661,"DUGAS/GRÉBER",,  45.503519, -75.681554,,,0,1
3662,3662,"NOBERT/de SAUTERNES",,  45.502499, -75.673416,,,0,1
3663,3663,"NOBERT/LEBOEUF",,  45.501311, -75.679396,,,0,1
3665,3665,"LEMAY/NOBERT",,  45.500003, -75.681275,,,0,1
3666,3666,"LEMAY/TROTTIER",,  45.501420, -75.683243,,,0,2
3667,3667,"DUGAS/GRÉBER",,  45.503544, -75.681246,,,0,2
3668,3668,"SAINT-RENÉ OUEST/ LAFRANCE",,  45.491156, -75.667526,,,0,1
3669,3669,"LEMAY/TROTTIER",,  45.501587, -75.683524,,,0,1
3675,3675,"NOBERT/LEBOEUF",,  45.500144, -75.680434,,,0,1
3679,3679,"NOBERT/MONTÉE PAIEMENT",,  45.501866, -75.678125,,,0,1
3683,3683,"GRÉBER/DUGAS",,  45.504219, -75.693361,,,0,2
3685,3685,"GRÉBER/DUGAS",,  45.504066, -75.693385,,,0,2
3687,3687,"de l'OASIS/du DÉSERT",,  45.494480, -75.685844,,,0,2
3689,3689,"de l'OASIS/du DÉSERT",,  45.494188, -75.686570,,,0,2
3691,3691,"1064, boul. Gréber",,  45.503827, -75.696934,,,0,2
3693,3693,"de la FUTAIE",,  45.487479, -75.688362,,,0,2
3695,3695,"1061, boul. Gréber",,  45.503783, -75.696437,,,0,2
3696,3696,"SAINT-RENÉ OUEST/ST-MARC",,  45.491501, -75.662383,,,0,2
3698,3698,"SAINT-RENÉ OUEST/du VIGNEAU",,  45.491832, -75.657734,,,0,2
3701,3701,"GRÉBER/d'OUTREMONT",,  45.503171, -75.701433,,,0,1
3702,3702,"SAINT-RENÉ OUEST/MAIN",,  45.492215, -75.652535,,,0,2
3703,3703,"GRÉBER/d'OUTREMONT",,  45.503073, -75.701501,,,0,1
3704,3704,"GRÉBER/de la CÔTE-DES-NEIGES",,  45.499622, -75.704504,,,0,1
3705,3705,"GRÉBER/de la CÔTE-DES-NEIGES",,  45.499579, -75.704367,,,0,1
3706,3706,"NOBERT/MONTÉE PAIEMENT",,  45.502108, -75.677531,,,0,1
3707,3707,"NOBERT/MONTÉE PAIEMENT",,  45.501990, -75.676245,,,0,1
3708,3708,"MAIN/SAINT-RENÉ OUEST",,  45.492208, -75.651308,,,0,1
3709,3709,"de la CÔTE-DES-NEIGES/ERNEST-GABOURY",,  45.500727, -75.696777,,,0,2
3710,3710,"de la CÔTE-DES-NEIGES/de l'ÉPÉE",,  45.500098, -75.703006,,,0,1
3711,3711,"de la CÔTE-DES-NEIGES/de l'ÉPÉE",,  45.499948, -75.703036,,,0,2
3712,3712,"SAINT-RENÉ EST/MCMILLAN",,  45.492476, -75.649192,,,0,2
3713,3713,"de la CÔTE-DES-NEIGES/ERNEST-GABOURY",,  45.500615, -75.696916,,,0,2
3717,3717,"MONTÉE PAIEMENT/SAINT-RENÉ OUEST",,  45.491031, -75.675264,,,0,1
3718,3718,"SAINT-RENÉ EST/de VAUQUELIN",,  45.492543, -75.647086,,,0,1
3720,3720,"SAINT-RENÉ EST/LABROSSE",,  45.493021, -75.640485,,,0,1
3721,3721,"MONTÉE PAIEMENT/FILIATREAULT",,  45.493065, -75.675496,,,0,1
3722,3722,"GRÉBER/de la CÔTE-DES-NEIGES",,  45.497860, -75.704000,,,0,2
3723,3723,"MONTÉE PAIEMENT/FILIATREAULT",,  45.492992, -75.675805,,,0,2
3724,3724,"SAINT-RENÉ EST/SUNSET",,  45.493279, -75.637139,,,0,2
3725,3725,"GRÉBER/de la CÔTE-DES-NEIGES",,  45.497943, -75.704195,,,0,2
3727,3727,"de la GAPPE/de ROUVILLE",,  45.483195, -75.685413,,,0,1
3728,3728,"SAINT-RENÉ EST/SUNSET",,  45.493887, -75.633936,,,0,2
3732,3732,"SAINT-RENÉ EST/SUNSET",,  45.494684, -75.631773,,,0,2
3733,3733,"de la GAPPE/de ROUVILLE",,  45.482718, -75.685641,,,0,2
3735,3735,"SAINT-RENÉ EST/de BÉCANCOUR",,  45.497663, -75.627006,,,0,2
3736,3736,"SAINT-RENÉ EST/MARCELLE-FERRON",,  45.498976, -75.620156,,,0,2
3740,3740,"SAINT-RENÉ EST/HUBERT",,  45.498811, -75.617752,,,0,2
3741,3741,"MALONEY EST/MITCHELL",,  45.489041, -75.598845,,,0,1
3743,3743,"SAINT-RENÉ EST/PAUL-LAFRAMBOISE",,  45.510200, -75.572504,,,0,1
3744,3744,"SAINT-RENÉ EST/du VERMONT",,  45.498238, -75.613055,,,0,2
3745,3745,"SAINT-RENÉ EST/du CHEVAL-BLANC",,  45.505844, -75.581244,,,0,1
3748,3748,"SAINT-RENÉ EST/GUIGUES",,  45.497983, -75.610645,,,0,2
3749,3749,"SAINT-RENÉ EST/des PALOMINOS",,  45.506334, -75.574666,,,0,1
3752,3752,"SAINT-RENÉ EST/LORRAIN",,  45.498141, -75.608427,,,0,2
3756,3756,"du SOUS-BOIS/MONTÉE DALTON",,  45.507877, -75.588446,,,0,2
3759,3759,"SAINT-RENÉ EST/des FRÈRES-VACHON",,  45.507878, -75.572240,,,0,1
3764,3764,"SAINT-RENÉ EST/BOYES",,  45.499527, -75.603314,,,0,2
3765,3765,"SAINT-RENÉ EST/TRAVERSY",,  45.500515, -75.598622,,,0,2
3769,3769,"SAINT-RENÉ EST/BERTHIAUME",,  45.502275, -75.595068,,,0,2
3772,3772,"de l'AÉROPORT/JEAN-LOUIS-MALETTE",,  45.507001, -75.561271,,,0,2
3773,3773,"SAINT-RENÉ EST/LAURE",,  45.504075, -75.592656,,,0,2
3774,3774,"de l'AÉROPORT/PIERRE-MÉNARD",,  45.508654, -75.561511,,,0,2
3776,3776,"ATMEC/de l'AÉROPORT",,  45.511461, -75.562718,,,0,2
3777,3777,"SAINT-RENÉ EST/MONTÉE DALTON",,  45.505133, -75.589088,,,0,2
3778,3778,"MALONEY EST/LORRAIN",,  45.487376, -75.602153,,,0,1
3780,3780,"ATMEC/AUMOND",,  45.511334, -75.564659,,,0,2
3782,3782,"ATMEC/BELCOURT",,  45.511115, -75.568752,,,0,2
3784,3784,"MALONEY EST/DORÉ",,  45.484730, -75.608257,,,0,1
3788,3788,"MALONEY EST/DUPUIS",,  45.485820, -75.606464,,,0,2
3789,3789,"MALONEY EST/JOSEPH-ROY",,  45.489207, -75.597847,,,0,1
3790,3790,"MALONEY EST/DUPUIS",,  45.485641, -75.606258,,,0,1
3791,3791,"des SABLES/BEL-AIR",,  45.491603, -75.592883,,,0,2
3792,3792,"des SABLES/du SAGUENAY",,  45.494611, -75.593461,,,0,1
3793,3793,"des SABLES/du SAGUENAY",,  45.494823, -75.593352,,,0,2
3794,3794,"MALONEY EST/MITCHELL",,  45.488251, -75.600106,,,0,2
3796,3796,"MALONEY EST/JOSEPH-ROY",,  45.490199, -75.595250,,,0,1
3798,3798,"MALONEY EST/JOSEPH-ROY",,  45.490928, -75.593632,,,0,1
3800,3800,"MALONEY EST/PASTEUR",,  45.492039, -75.589141,,,0,1
3803,3803,"MALONEY EST/PASTEUR",,  45.492163, -75.588129,,,0,1
3804,3804,"MALONEY EST/PASTEUR",,  45.493161, -75.584786,,,0,1
3805,3805,"MALONEY EST/PASTEUR",,  45.493135, -75.584106,,,0,1
3806,3806,"MALONEY EST/du CHEVAL-BLANC",,  45.494162, -75.580932,,,0,1
3807,3807,"MALONEY EST/des SABLES",,  45.491068, -75.592100,,,0,2
3808,3808,"MALONEY EST/du CHEVAL-BLANC",,  45.494050, -75.580633,,,0,2
3809,3809,"du CHEVAL-BLANC/DE LA GALÉASSE",,  45.500083, -75.581159,,,0,2
3811,3811,"du CHEVAL-BLANC/CHÂTEAUGUAY",,  45.497116, -75.580639,,,0,2
3816,3816,"DORÉ/MALONEY EST",,  45.484221, -75.608917,,,0,2
3817,3817,"du CHEVAL-BLANC/des FAUVETTES",,  45.500174, -75.580968,,,0,2
3819,3819,"NOTRE-DAME/DORÉ",,  45.481889, -75.608293,,,0,2
3820,3820,"NOTRE-DAME/DORÉ",,  45.481927, -75.608446,,,0,2
3833,3833,"du CHEVAL-BLANC/de la CHÂTEAUGUAY",,  45.497926, -75.580625,,,0,2
3835,3835,"du CHEVAL-BLANC/de MIRABEL",,  45.494916, -75.580153,,,0,2
3837,3837,"NOTRE-DAME/de CHAMBERLAND",,  45.481106, -75.612671,,,0,2
3838,3838,"NOTRE-DAME/de CHAMBERLAND",,  45.480888, -75.614703,,,0,2
3840,3840,"NOTRE-DAME/de CHAMBERLAND",,  45.481015, -75.612849,,,0,2
3843,3843,"NOTRE-DAME/de CHAMBERLAND",,  45.480798, -75.614753,,,0,2
3844,3844,"NOTRE-DAME/du LAC",,  45.480565, -75.617924,,,0,2
3845,3845,"du CHEVAL-BLANC/de la FRÉGATE",,  45.501973, -75.581281,,,0,2
3846,3846,"NOTRE-DAME/du LAC",,  45.480665, -75.617733,,,0,2
3847,3847,"du CHEVAL-BLANC/de la FRÉGATE",,  45.502601, -75.581582,,,0,2
3848,3848,"NOTRE-DAME/du LAC",,  45.480573, -75.619677,,,0,2
3850,3850,"NOTRE-DAME/du LAC",,  45.480724, -75.620037,,,0,2
3854,3854,"NOTRE-DAME/MONSEIGNEUR-LEMIEUX",,  45.480731, -75.623811,,,0,2
3855,3855,"du SOUS-BOIS/de la CLAIRIÈRE",,  45.508071, -75.585786,,,0,2
3856,3856,"NOTRE-DAME/MONSEIGNEUR-LEMIEUX",,  45.480996, -75.623222,,,0,1
3858,3858,"NOTRE-DAME/de VERSAILLES",,  45.480751, -75.625621,,,0,2
3860,3860,"NOTRE-DAME/de VERSAILLES",,  45.480984, -75.627147,,,0,1
3861,3861,"NOTRE-DAME/de VERCHÈRES",,  45.480917, -75.634752,,,0,1
3862,3862,"NOTRE-DAME/de CÔTÉVILLE",,  45.480842, -75.630468,,,0,1
3864,3864,"NOTRE-DAME/de CÔTÉVILLE",,  45.480941, -75.630489,,,0,1
3865,3865,"NOTRE-DAME/PLOUFFE",,  45.480880, -75.635282,,,0,1
3869,3869,"du SOUS-BOIS/du CHEVAL-BLANC",,  45.508201, -75.582863,,,0,2
3871,3871,"POB CHEVAL-BLANC",,  45.505119, -75.582196,,,0,1
3874,3874,"NOTRE-DAME/LABROSSE",,  45.481233, -75.638864,,,0,1
3875,3875,"GRÉBER/DUGAS",,  45.505004, -75.684159,,,0,2
3876,3876,"NOTRE-DAME/LABROSSE",,  45.481424, -75.640146,,,0,1
3877,3877,"GRÉBER/DUGAS",,  45.504887, -75.684024,,,0,2
3878,3878,"NOTRE-DAME/SAINT-ANDRÉ",,  45.481366, -75.642410,,,0,1
3880,3880,"NOTRE-DAME/NAPOLÉON-GROULX",,  45.481549, -75.643487,,,0,2
3882,3882,"NOTRE-DAME/FERNAND-ARVISAIS",,  45.481547, -75.645432,,,0,1
3885,3885,"NOTRE-DAME/FERNAND-ARVISAIS",,  45.482233, -75.646366,,,0,1
3886,3886,"NOTRE-DAME/JEAN-RENÉ-MONETTE",,  45.483257, -75.648587,,,0,1
3887,3887,"EAST/MALONEY",,  45.483841, -75.647030,,,0,1
3895,3895,"du BARRY/GRÉBER",,  45.481667, -75.702234,,,0,1
3896,3896,"de la GAPPE/GRÉBER",,  45.478441, -75.701705,,,0,1
3897,3897,"GRÉBER/de la GAPPE",,  45.477502, -75.700860,,,0,1
3898,3898,"de la GAPPE/de L'ALLIANCE",,  45.478434, -75.700066,,,0,1
3926,3926,"LABROSSE/des GÉRANIUMS",,  45.487263, -75.640188,,,0,1
3928,3928,"LABROSSE/des GÉRANIUMS",,  45.486895, -75.640323,,,0,1
3930,3930,"LABROSSE/CAVELIER-DE LA SALLE",,  45.489268, -75.640556,,,0,1
3932,3932,"LABROSSE/CAVALIER-DE LA SALLE",,  45.489503, -75.640814,,,0,1
3938,3938,"LABROSSE/SAINT-RENÉ EST",,  45.493719, -75.641349,,,0,2
3939,3939,"LABROSSE/SAINT-RENÉ EST",,  45.492413, -75.641321,,,0,1
3940,3940,"LABROSSE/GRANDE-ENTRÉE",,  45.494719, -75.641538,,,0,2
3941,3941,"LABROSSE/MARQUETTE",,  45.494728, -75.641692,,,0,1
3946,3946,"LABROSSE/de CANDIAC",,  45.498945, -75.642354,,,0,1
3948,3948,"LABROSSE/de CANDIAC",,  45.498947, -75.642137,,,0,2
3950,3950,"LABROSSE/DOCTEUR J.-COUSINEAU",,  45.502624, -75.642882,,,0,2
3951,3951,"la VÉRENDRYE EST/LABROSSE",,  45.500827, -75.643963,,,0,1
3953,3953,"la VÉRENDRYE EST/R.-H.-LALONDE",,  45.500869, -75.646674,,,0,2
3954,3954,"la VÉRENDRYE EST/MAIN",,  45.500535, -75.645949,,,0,2
3955,3955,"la VÉRENDRYE EST/MAIN",,  45.501154, -75.649675,,,0,1
3956,3956,"la VÉRENDRYE EST/R.H-LALONDE",,  45.500879, -75.648862,,,0,2
3960,3960,"la VÉRENDRYE EST/LABROSSE",,  45.500557, -75.643934,,,0,2
3990,3990,"Terminus Labrosse",,  45.490875, -75.643286,,,0,1
3993,3993,"Quai local LABROSSE #9",,  45.490816, -75.643553,,,0,1
3997,3997,"Quai local LABROSSE #8",,  45.490884, -75.642379,,,0,1
3998,3998,"Quai local LABROSSE #7",,  45.490822, -75.642660,,,0,1
4000,4000,"Parc-o-Bus Lorrain",,  45.495365, -75.608185,,,0,1
4001,4001,"Parc-o-Bus Lorrain",,  45.495150, -75.608076,,,0,1
4002,4002,"Parc-o-Bus Lorrain",,  45.494988, -75.607758,,,0,1
4003,4003,"Parc-o-Bus Lorrain",,  45.495184, -75.607865,,,0,1
4004,4004,"Parc-o-Bus Lorrain arrêt d'arrivée",,  45.495240, -75.608077,,,0,1
4006,4006,"SAINTE-ROSE/ROBERT-CORBETT",,  45.495423, -75.594677,,,0,1
4008,4008,"SAINTE-ROSE/ROBERT-CORBETT",,  45.495490, -75.595506,,,0,2
4010,4010,"SAINTE-ROSE/TURGEON",,  45.495230, -75.597248,,,0,2
4012,4012,"SAINTE-ROSE/CHIASSON",,  45.495279, -75.598252,,,0,1
4014,4014,"SAINTE-ROSE/JEAN-LÉPINE",,  45.494854, -75.600149,,,0,2
4016,4016,"SAINTE-ROSE/MITCHELL",,  45.494577, -75.601631,,,0,2
4018,4018,"SAINTE-ROSE/MONETTE",,  45.494199, -75.603004,,,0,2
4020,4020,"SAINTE-ROSE/SCHINGH",,  45.494112, -75.603684,,,0,2
4021,4021,"MITCHELL/DUMAIS",,  45.489146, -75.600900,,,0,2
4022,4022,"SAINTE-ROSE/LORRAIN",,  45.493713, -75.604988,,,0,2
4023,4023,"LORRAIN/de CALUMET",,  45.487998, -75.603045,,,0,1
4024,4024,"LORRAIN/DÉSY",,  45.489564, -75.602962,,,0,2
4026,4026,"LORRAIN/DÉSY",,  45.489528, -75.603074,,,0,1
4028,4028,"LORRAIN/SAINTE-ROSE",,  45.493768, -75.605940,,,0,1
4029,4029,"LORRAIN/SAINTE-ROSE",,  45.493200, -75.605164,,,0,1
4034,4034,"LORRAIN/SAINT-RENÉ EST",,  45.498818, -75.608090,,,0,1
4036,4036,"LORRAIN/SAINT-RENÉ EST",,  45.498772, -75.608229,,,0,2
4038,4038,"LORRAIN/VINCENT-LEGRIS",,  45.500267, -75.608458,,,0,2
4040,4040,"MALONEY EST/LORRAIN",,  45.487510, -75.602428,,,0,1
4050,4050,"LORRAIN/MARLENE-GOYET",,  45.501381, -75.608603,,,0,2
4052,4052,"LORRAIN/AUGUSTE-RENOIR",,  45.504341, -75.608933,,,0,1
4054,4054,"LORRAIN/AUGUSTE-RENOIR",,  45.504124, -75.609042,,,0,1
4056,4056,"LORRAIN/MARLENE-GOYET",,  45.501741, -75.608504,,,0,1
4058,4058,"LORRAIN/des FLEURS",,  45.505897, -75.609175,,,0,1
4060,4060,"LORRAIN/VINCENT-LEGRIS EST",,  45.499870, -75.608251,,,0,2
4108,4108,"MONTÉE PAIEMENT/JEAN-GARDY-BIENVENU",,  45.490042, -75.675441,,,0,2
4109,4109,"MONTÉE PAIEMENT/JEAN-GARDY-BIENVENU",,  45.489185, -75.674989,,,0,1
4111,4111,"MONTÉE PAIEMENT/GRAVELINE",,  45.486852, -75.674660,,,0,1
4115,4115,"MONTÉE PAIEMENT/SAINT-LUC",,  45.488117, -75.675094,,,0,2
4117,4117,"du CARREFOUR/MONTÉE PAIEMENT",,  45.486070, -75.677424,,,0,1
4126,4126,"MALONEY OUEST/ANDRÉ-MÉNARD",,  45.484676, -75.666351,,,0,2
4127,4127,"MALONEY OUEST/MONTÉE PAIEMENT",,  45.482924, -75.673496,,,0,1
4128,4128,"MALONEY OUEST/ANDRÉ-MÉNARD",,  45.484404, -75.666758,,,0,2
4130,4130,"MALONEY OUEST/SAINT-LOUIS",,  45.483713, -75.661669,,,0,1
4132,4132,"MALONEY OUEST/SAINT-LOUIS",,  45.483885, -75.663041,,,0,2
4134,4134,"MALONEY OUEST/LAUREL",,  45.483601, -75.654541,,,0,1
4138,4138,"MALONEY OUEST/ELM",,  45.483767, -75.652406,,,0,1
4139,4139,"MALONEY OUEST/OAK",,  45.483526, -75.653465,,,0,2
4141,4141,"MALONEY EST/BROADWAY",,  45.484065, -75.648941,,,0,1
4145,4145,"MALONEY EST/HAROLD",,  45.484380, -75.642901,,,0,1
4147,4147,"LABROSSE/MALONEY EST",,  45.485310, -75.639808,,,0,1
4149,4149,"MALONEY EST/LABROSSE",,  45.484589, -75.638836,,,0,1
4150,4150,"MALONEY EST/SABOURIN",,  45.484762, -75.633810,,,0,1
4151,4151,"de CÔTÉVILLE/DUBOIS",,  45.484084, -75.630058,,,0,1
4167,4167,"LORRAIN/de la VÉRENDRYE",,  45.506237, -75.609385,,,0,1
4202,4202,"CENTRE CADO",,  45.483728, -75.664821,,,0,2
4227,4227,"de CANNES/de SANARY",,  45.485073, -75.727049,,,0,2
4228,4228,"de CANNES/de SANARY",,  45.484969, -75.726917,,,0,1
4230,4230,"de CANNES/de RAYOL",,  45.488465, -75.724137,,,0,1
4231,4231,"de CANNES/de RAYOL",,  45.488059, -75.724039,,,0,2
4233,4233,"de CANNES/de SALERNES",,  45.486128, -75.723569,,,0,2
4234,4234,"de CANNES/de SALERNES",,  45.485948, -75.723541,,,0,1
4236,4236,"de CANNES/OSTER",,  45.493690, -75.741793,,,0,1
4237,4237,"de CANNES/OSTER",,  45.493571, -75.741992,,,0,1
4240,4240,"de CANNES/de CONTES",,  45.486292, -75.731239,,,0,2
4241,4241,"de CANNES/de MOUGINS",,  45.484917, -75.730003,,,0,1
4242,4242,"de CANNES/JUAN-LES-PINS",,  45.486192, -75.731343,,,0,1
4243,4243,"de CANNES/de MOUGINS",,  45.484966, -75.729798,,,0,2
4244,4244,"la VÉRENDRYE OUEST/Av. GATINEAU",,  45.489127, -75.719154,,,0,2
4245,4245,"la VÉRENDRYE OUEST/Av. GATINEAU",,  45.489219, -75.718746,,,0,2
4249,4249,"LEBAUDY/de CANNES",,  45.495449, -75.741535,,,0,1
4250,4250,"de CANNES/COLETTE",,  45.494641, -75.723834,,,0,2
4251,4251,"de CANNES/CÉLINE",,  45.494867, -75.723666,,,0,1
4253,4253,"de CANNES/la VÉRENDRYE OUEST",,  45.489924, -75.724081,,,0,1
4254,4254,"la VÉRENDRYE OUEST/Av. GATINEAU",,  45.489103, -75.719169,,,0,2
4255,4255,"la VÉRENDRYE OUEST/Av. GATINEAU",,  45.489232, -75.718768,,,0,2
4256,4256,"de CANNES/la VÉRENDRYE OUEST",,  45.489985, -75.724260,,,0,2
4273,4273,"LEBAUDY/le GALLOIS",,  45.498444, -75.740084,,,0,2
4275,4275,"CENTRE COMMUNAUTAIRE LIMBOUR",,  45.498682, -75.739752,,,0,1
4277,4277,"le GALLOIS/ÉMARD",,  45.499817, -75.736351,,,0,2
4278,4278,"le GALLOIS/ÉMARD",,  45.499890, -75.739207,,,0,2
4279,4279,"LEBAUDY/le LOUTRE",,  45.496188, -75.740925,,,0,2
4280,4280,"le GALLOIS/MAJOR",,  45.499645, -75.735288,,,0,1
4281,4281,"le GALLOIS/RATIER",,  45.499716, -75.738207,,,0,1
4282,4282,"LEBAUDY/le LOUTRE",,  45.496923, -75.740341,,,0,1
4285,4285,"de CANNES/LEBAUDY",,  45.494853, -75.742335,,,0,1
4288,4288,"LEBAUDY/de CANNES",,  45.495275, -75.742948,,,0,2
4289,4289,"des ÉRABLES/des SUCRES",,  45.498510, -75.751632,,,0,1
4294,4294,"LEBAUDY/PÈRE-BÉRIAULT",,  45.493177, -75.745858,,,0,1
4296,4296,"LEBAUDY/LE ROY",,  45.493137, -75.746058,,,0,2
4298,4298,"LEBAUDY/du PLATEAU-DU-RÉSERVOIR",,  45.490711, -75.747150,,,0,1
4300,4300,"LEBAUDY/du PLATEAU-BEAULIEU",,  45.490837, -75.747203,,,0,2
4301,4301,"SAINT-LOUIS/des ÉRABLES",,  45.492624, -75.753241,,,0,1
4302,4302,"le ROY/LEBAUDY",,  45.492836, -75.746312,,,0,2
4303,4303,"DAVIDSON/d'AOUST",,  45.507093, -75.657381,,,0,2
4304,4304,"le ROY/de la TERRASSE-DAVID EST",,  45.494162, -75.747951,,,0,2
4306,4306,"le ROY/de la TERRASSE-DAVID OUEST",,  45.494005, -75.747970,,,0,2
4307,4307,"le ROY/LEBEAUDY",,  45.492948, -75.746476,,,0,2
4308,4308,"du SOMMELIER/ISSLER",,  45.495518, -75.748951,,,0,2
4310,4310,"du SOMMELIER/ISSLER",,  45.495627, -75.748906,,,0,2
4312,4312,"du SOMMELIER/ISSLER",,  45.496894, -75.750022,,,0,2
4314,4314,"du SOMMELIER/des SOURCES",,  45.496758, -75.750250,,,0,2
4318,4318,"des ÉRABLES/du SOMMELIER",,  45.498492, -75.751443,,,0,2
4319,4319,"des ÉRABLES/SAINT-ALEXANDRE",,  45.493790, -75.753256,,,0,1
4321,4321,"des ÉRABLES/SAINT-ALEXANDRE",,  45.497302, -75.752521,,,0,2
4323,4323,"des ÉRABLES/SAINT-ALEXANDRE",,  45.496965, -75.752854,,,0,1
4330,4330,"du MONT-LUC/de CANNES",,  45.493599, -75.723537,,,0,1
4338,4338,"LABROSSE/DOCTEUR J.-COUSINEAU",,  45.502445, -75.642663,,,0,1
4339,4339,"de CANNES/STÉPHANE",,  45.497608, -75.724105,,,0,2
4340,4340,"de CANNES/STÉPHANE",,  45.497659, -75.724304,,,0,2
4341,4341,"la VÉRENDRYE OUEST/GUINDON",,  45.497062, -75.664795,,,0,1
4343,4343,"la VÉRENDRYE OUEST/PAQUETTE",,  45.500571, -75.657310,,,0,1
4344,4344,"la VÉRENDRYE OUEST/PAQUETTE",,  45.500320, -75.657180,,,0,2
4345,4345,"de CANNES/de la PLAINE",,  45.498906, -75.724232,,,0,2
4346,4346,"de CANNES/de la PLAINE",,  45.499480, -75.725315,,,0,1
4349,4349,"la VÉRENDRYE OUEST/ MAIN",,  45.500860, -75.653909,,,0,1
4350,4350,"la VÉRENDRYE EST/MAIN",,  45.500697, -75.652227,,,0,2
4351,4351,"de CANNES/de SAINT-VALLIER",,  45.492339, -75.723601,,,0,2
4352,4352,"de CANNES/de CAVAILLON",,  45.491789, -75.723375,,,0,1
4353,4353,"le GALLOIS/JOBIN",,  45.499609, -75.733343,,,0,1
4354,4354,"le GALLOIS/JOBIN",,  45.499748, -75.733284,,,0,2
4355,4355,"le GALLOIS/de la PLAINE",,  45.499562, -75.728567,,,0,2
4356,4356,"le GALLOIS/de la PLAINE",,  45.499670, -75.728260,,,0,2
4357,4357,"de NEUVILLE/de l'HERMITAGE",,  45.535565, -75.484183,,,0,2
4358,4358,"de l'HÔPITAL/de TOULOUSE",,  45.491065, -75.689120,,,0,1
4360,4360,"de l'HÔPITAL/SAINT-RENÉ OUEST",,  45.490484, -75.688713,,,0,2
4361,4361,"de l'AÉROPORT/ATMEC",,  45.510917, -75.562067,,,0,2
4362,4362,"de la GAPPE/de la CITÉ",,  45.483799, -75.682298,,,0,1
4363,4363,"de l'AÉROPORT/PIERRE-MÉNARD",,  45.507681, -75.561683,,,0,2
4367,4367,"de NEUVILLE/ de L'HERMITAGE",,  45.535681, -75.484742,,,0,1
4370,4370,"MALONEY EST/du VIEUX-PORT",,  45.502499, -75.564326,,,0,2
4371,4371,"MALONEY EST/du VIEUX-PORT",,  45.502482, -75.564210,,,0,2
4378,4378,"MALONEY EST/de l'AÉROPORT",,  45.504342, -75.561826,,,0,2
4379,4379,"MALONEY EST/de l'AÉROPORT",,  45.504033, -75.561817,,,0,2
4380,4380,"GRÉBER/BIENVENUE",,  45.483924, -75.701826,,,0,1
4381,4381,"GRÉBER/BIENVENUE",,  45.484235, -75.702118,,,0,2
4384,4384,"GRÉBER/NELLIGAN",,  45.485989, -75.702403,,,0,2
4385,4385,"ERNEST-GABOURY/SAINT-RENÉ OUEST",,  45.489170, -75.697642,,,0,1
4386,4386,"DAVIDSON/DESFORGES",,  45.507113, -75.659351,,,0,2
4388,4388,"de l'AÉROPORT/JEAN-LOUIS-MALETTE",,  45.505943, -75.561403,,,0,2
4389,4389,"DAVIDSON/de LANGELIER",,  45.507347, -75.655780,,,0,2
4392,4392,"MONTÉE PAIEMENT/LAHAIE",,  45.500017, -75.676418,,,0,1
4393,4393,"DAVIDSON/LARCHER",,  45.507980, -75.647246,,,0,2
4394,4394,"DAVIDSON/LARCHER",,  45.507957, -75.646095,,,0,1
4395,4395,"DAVIDSON/MAIN",,  45.507491, -75.651572,,,0,2
4396,4396,"DAVIDSON/MAIN",,  45.507541, -75.653016,,,0,2
4397,4397,"DAVIDSON/de LANGELIER",,  45.507303, -75.654517,,,0,2
4398,4398,"DAVIDSON/P.-LABINE",,  45.507659, -75.649353,,,0,2
4399,4399,"DAVIDSON/MINGAN",,  45.507761, -75.649854,,,0,2
4401,4401,"DAVIDSON/LABROSSE",,  45.508239, -75.643126,,,0,1
4402,4402,"DAVIDSON/LABROSSE",,  45.508297, -75.644138,,,0,2
4403,4403,"ERNEST-GABOURY/NELLIGAN",,  45.487158, -75.697363,,,0,1
4404,4404,"LABROSSE/A.-GIBEAULT",,  45.505079, -75.643269,,,0,2
4405,4405,"LABROSSE/A.-GIBEAULT",,  45.505031, -75.643060,,,0,1
4406,4406,"DAVIDSON/de CASTAGNIER",,  45.508700, -75.640404,,,0,2
4407,4407,"DAVIDSON/de CASTAGNIER",,  45.508589, -75.640134,,,0,2
4408,4408,"DAVIDSON/de DUPARQUET",,  45.508452, -75.637369,,,0,2
